block,sl_cur,norm_vRIX_t_L,norm_vX_m_c,norm_Fwm_bm,norm_residual,blockErr,coherence
156,1248,141.7383592496003,136.42535578103562,132.98641118336678,19.364793523025163,374.9952281893973,0.9947081849768964
157,1256,134.94980072690566,140.70658284467117,130.99529905597655,16.029019744599697,256.92947397276697,0.9966591687033719
158,1264,159.53732460249662,126.9404943141606,161.28888909387138,19.71988418969256,388.8738324548866,0.9908677158199019
159,1272,171.01518549031874,179.86087738290183,173.6895683027783,15.82949700332053,250.57297537813363,0.9929255046977169
160,1280,267.5361162924049,259.5896703122915,266.603580772577,15.21564563670737,231.51587214185201,0.998212234431679
161,1288,301.8261381260849,283.89435127833275,297.9514721138736,15.847589973199488,251.14610795865295,0.9963109577414373
162,1296,203.13348002585735,232.26952440589668,205.38776229443843,15.982383911973097,255.43659550969647,0.9975473961202752
163,1304,151.3635505515366,155.0602509498289,149.35099902238727,16.322027059130228,266.40856731897935,0.9922163579918084
164,1312,184.31365395399055,179.67998734610987,181.80554483278138,15.666099037987834,245.42665906804334,0.9978886043840199
165,1320,267.13579369605117,271.8226187586673,272.2358886116314,17.304912178048536,299.4599854899725,0.9988535741055098
166,1328,353.0014647088295,337.95981616849906,347.29554430621283,17.376144535733953,301.9303989267169,0.9984008713338235
167,1336,378.6110571522945,366.29762195015917,383.2484736307223,16.503482475136718,272.3649338071448,0.9978147328227238
168,1344,353.4137667555447,376.1054322625713,342.9787614746209,20.063309024498306,402.53636901251514,0.9961320639868031
169,1352,383.3416458749161,383.4449053435713,379.83989139563914,16.254864022944382,264.22060440441163,0.9993011320573084
170,1360,416.37883135348847,383.4096769149399,426.14616846025035,19.533555683305043,381.5597976327787,0.995498739760986
171,1368,349.0328017984592,362.22974167707986,359.0717097971847,20.652060784831274,426.50761466036573,0.9992457125959013
172,1376,335.96795386011433,318.0603957972525,334.8224607696965,15.574617153115828,242.56869946612977,0.9989477750565827
173,1384,268.76007316639084,268.6152329157821,277.1640859060026,20.068594558991176,402.7484875731702,0.9988391416141671
174,1392,226.11188386187945,244.15494880952383,217.47455779628794,20.162677391020726,406.53355957437833,0.9934385995108139
175,1400,256.356926862297,248.56066877056324,249.3743178929161,17.528497537173443,307.24822591069545,0.997744508371901
176,1408,210.44962087099492,236.78775066657968,206.76394186819653,16.521022903188396,272.9441977676755,0.9925081660172296
177,1416,204.53583825943184,183.6678844290141,201.68139240277912,16.617871126841795,276.1536407883222,0.9983834932623114
178,1424,171.19636563807754,188.67196604057338,172.1317017810838,16.899589341660857,285.59611991677724,0.9910171717207684
179,1432,317.2947702649481,316.811858660051,321.8926315526634,18.719523527329855,350.420561090256,0.9993430981663696
180,1440,424.04128217088834,422.31447733411494,430.1406767131299,18.27553980081681,333.99535501123927,0.9996017462653354
181,1448,418.51255583708917,421.82761207578625,424.2619936088045,18.70538269360984,349.8913417143986,0.9996138843507866
182,1456,314.18141354415883,317.00283753088956,321.15334448785745,19.284547326659148,371.8937655941565,0.9993321248142972
